data_point,s1,s2,s3,datetime,"c(1, 2)","c(1, 3)","c(2, 3)"
711,1.735777945,1.67722287,1.215044561,2025-01-05 22:30:00,-0.9992609550450045,0.9999999999999999,-0.9992609549256397
712,1.742513272,1.669831353,1.21975929,2025-01-05 22:40:00,-0.9992623477557567,0.9999999999999997,-0.9992623476447077
713,1.749174348,1.662372853,1.224422044,2025-01-05 22:50:00,-0.9992631482646939,0.9999999999999999,-0.9992631483316808
714,1.755760508,1.654848116,1.229032356,2025-01-05 23:00:00,-0.9992633592933681,0.9999999999999999,-0.9992633594673653
715,1.762271092,1.647257894,1.233589765,2025-01-05 23:10:00,-0.9992629813583979,0.9999999999999996,-0.9992629817058385
716,1.76870545,1.639602948,1.238093815,2025-01-05 23:20:00,-0.9992620134415484,1.0,-0.9992620136639518
717,1.775062938,1.631884042,1.242544057,2025-01-05 23:30:00,-0.9992604524029052,0.9999999999999999,-0.9992604526772575
718,1.78134292,1.624101947,1.246940044,2025-01-05 23:40:00,-0.9992582931426032,0.9999999999999999,-0.9992582930912152
719,1.787544769,1.616257444,1.251281338,2025-01-05 23:50:00,-0.9992555289643394,0.9999999999999997,-0.999255528745853
720,1.793667864,1.608351315,1.255567505,2025-01-06 00:00:00,-0.999252150808616,0.9999999999999994,-0.9992521506759028
721,1.799711593,1.600384351,1.259798115,2025-01-06 00:10:00,-0.9992481474897805,0.9999999999999997,-0.9992481472056701
722,1.805675351,1.592357349,1.263972746,2025-01-06 00:20:00,-0.9992435057435503,1.0,-0.9992435055514494
723,1.811558542,1.584271112,1.268090979,2025-01-06 00:30:00,-0.9992382102050212,0.9999999999999997,-0.9992382100924628
724,1.817360578,1.576126449,1.272152405,2025-01-06 00:40:00,-0.9992322437648781,1.0,-0.9992322435807368
725,1.823080879,1.567924173,1.276156615,2025-01-06 00:50:00,-0.9992255859014164,0.9999999999999998,-0.9992255856020938
726,1.828718872,1.559665106,1.280103211,2025-01-06 01:00:00,-0.9992182137574789,1.0,-0.9992182138171526
727,1.834273995,1.551350072,1.283991796,2025-01-06 01:10:00,-0.9992101018696229,0.9999999999999998,-0.9992101019837663
728,1.83974569,1.542979904,1.287821983,2025-01-06 01:20:00,-0.9992012216475242,0.9999999999999997,-0.9992012217894131
729,1.845133412,1.534555438,1.291593388,2025-01-06 01:30:00,-0.9991915413737948,1.0,-0.9991915414023408
730,1.850436621,1.526077517,1.295305634,2025-01-06 01:40:00,-0.9991810261098358,0.9999999999999998,-0.9991810258627278
731,1.855654787,1.517546989,1.298958351,2025-01-06 01:50:00,-0.999169636707511,0.9999999999999998,-0.9991696366578471
732,1.860787388,1.508964707,1.302551172,2025-01-06 02:00:00,-0.9991573302498021,0.9999999999999998,-0.9991573302969875
733,1.865833911,1.500331528,1.306083738,2025-01-06 02:10:00,-0.9991440595924207,0.9999999999999998,-0.9991440597536815
734,1.870793852,1.491648317,1.309555696,2025-01-06 02:20:00,-0.9991297724459797,1.0,-0.9991297725882897
735,1.875666714,1.482915942,1.3129667,2025-01-06 02:30:00,-0.9991144114459706,0.9999999999999998,-0.9991144116297394
736,1.88045201,1.474135275,1.316316407,2025-01-06 02:40:00,-0.9990979132180675,0.9999999999999998,-0.9990979134465486
737,1.885149261,1.465307195,1.319604483,2025-01-06 02:50:00,-0.9990802082300996,0.9999999999999998,-0.9990802084221042
738,1.889757998,1.456432585,1.322830599,2025-01-06 03:00:00,-0.9990612200157106,0.9999999999999996,-0.9990612204405841
739,1.894277761,1.447512332,1.325994432,2025-01-06 03:10:00,-0.9990408642218055,0.9999999999999998,-0.9990408641028617
740,1.898708096,1.438547328,1.329095667,2025-01-06 03:20:00,-0.9990190473806001,0.9999999999999993,-0.9990190472728203
741,1.903048561,1.429538469,1.332133993,2025-01-06 03:30:00,-0.998995666621564,0.9999999999999997,-0.9989956663081271
742,1.907298722,1.420486657,1.335109105,2025-01-06 03:40:00,-0.9989706082281512,0.9999999999999996,-0.9989706078410745
743,1.911458154,1.411392797,1.338020708,2025-01-06 03:50:00,-0.9989437468362039,0.9999999999999997,-0.9989437464802855
744,1.915526441,1.402257798,1.340868509,2025-01-06 04:00:00,-0.9989149429264634,0.9999999999999998,-0.9989149428244579
745,1.919503176,1.393082574,1.343652223,2025-01-06 04:10:00,-0.9988840419893253,1.0,-0.9988840421471387
746,1.923387961,1.383868041,1.346371573,2025-01-06 04:20:00,-0.9988508717934463,0.9999999999999996,-0.9988508721571261
747,1.927180409,1.374615122,1.349026286,2025-01-06 04:30:00,-0.9988152414857628,0.9999999999999998,-0.998815241532601
748,1.930880139,1.365324742,1.351616097,2025-01-06 04:40:00,-0.9987769374877425,0.9999999999999998,-0.9987769372432789
749,1.934486782,1.35599783,1.354140747,2025-01-06 04:50:00,-0.99873572077586,0.9999999999999996,-0.9987357206428765
750,1.937999977,1.346635318,1.356599984,2025-01-06 05:00:00,-0.9986913236254655,0.9999999999999999,-0.9986913236174125
751,1.941419373,1.337238143,1.358993561,2025-01-06 05:10:00,-0.9986434457880616,0.9999999999999994,-0.9986434458609401
752,1.944744627,1.327807244,1.361321239,2025-01-06 05:20:00,-0.9985917486595931,0.9999999999999997,-0.9985917486991783
753,1.947975408,1.318343565,1.363582786,2025-01-06 05:30:00,-0.9985358505204094,1.0,-0.9985358504742996
754,1.951111392,1.308848052,1.365777975,2025-01-06 05:40:00,-0.9984753180519015,0.9999999999999997,-0.998475318711015
755,1.954152266,1.299321654,1.367906586,2025-01-06 05:50:00,-0.9984096603455123,0.9999999999999996,-0.9984096608513541
756,1.957097726,1.289765325,1.369968408,2025-01-06 06:00:00,-0.9983383180441341,0.9999999999999996,-0.9983383180564279
757,1.959947476,1.280180019,1.371963233,2025-01-06 06:10:00,-0.9982606502358106,0.9999999999999997,-0.998260650358903
758,1.962701233,1.270566695,1.373890863,2025-01-06 06:20:00,-0.9981759229980831,1.0,-0.9981759229128228
759,1.96535872,1.260926315,1.375751104,2025-01-06 06:30:00,-0.9980832902643956,0.9999999999999994,-0.9980832898727917
760,1.967919672,1.251259843,1.37754377,2025-01-06 06:40:00,-0.9979817742885705,0.9999999999999997,-0.9979817736525178
761,1.970383833,1.241568244,1.379268683,2025-01-06 06:50:00,-0.9978702401376882,0.9999999999999997,-0.9978702391004408
762,1.972750956,1.231852489,1.380925669,2025-01-06 07:00:00,-0.9977473625191315,0.9999999999999994,-0.9977473615614231
763,1.975020806,1.222113549,1.382514564,2025-01-06 07:10:00,-0.9976115905096277,0.9999999999999998,-0.9976115898144595
764,1.977193153,1.212352398,1.384035207,2025-01-06 07:20:00,-0.9974610936268691,0.9999999999999996,-0.997461093673364
765,1.979267783,1.202570012,1.385487448,2025-01-06 07:30:00,-0.9972937069548454,1.0,-0.9972937072901609
766,1.981244486,1.192767369,1.38687114,2025-01-06 07:40:00,-0.9971068475393781,0.9999999999999996,-0.997106848353944
767,1.983123066,1.182945449,1.388186146,2025-01-06 07:50:00,-0.9968974212955329,0.9999999999999996,-0.9968974224149713
768,1.984903334,1.173105235,1.389432334,2025-01-06 08:00:00,-0.9966616897717891,0.9999999999999997,-0.9966616912088175
769,1.986585113,1.163247711,1.390609579,2025-01-06 08:10:00,-0.9963951086418497,1.0,-0.9963951089994799
770,1.988168234,1.153373862,1.391717764,2025-01-06 08:20:00,-0.9960921054178457,0.9999999999999998,-0.9960921062205168
771,1.989652539,1.143484676,1.392756777,2025-01-06 08:30:00,-0.9957457903270835,1.0,-0.9957457905189842
772,1.99103788,1.133581141,1.393726516,2025-01-06 08:40:00,-0.9953475685597424,0.9999999999999996,-0.9953475688818274
773,1.992324117,1.123664249,1.394626882,2025-01-06 08:50:00,-0.994886599618165,0.9999999999999996,-0.9948866000129798
774,1.993511123,1.11373499,1.395457786,2025-01-06 09:00:00,-0.9943490690815576,0.9999999999999997,-0.9943490685210189
775,1.994598779,1.103794357,1.396219145,2025-01-06 09:10:00,-0.9937171473833482,0.9999999999999996,-0.9937171463909141
776,1.995586976,1.093843346,1.396910883,2025-01-06 09:20:00,-0.992967512303032,0.9999999999999994,-0.9929675106154425
777,1.996475615,1.08388295,1.39753293,2025-01-06 09:30:00,-0.9920691935283622,0.9999999999999993,-0.9920691904985414
778,1.997264607,1.073914165,1.398085225,2025-01-06 09:40:00,-0.9909803645134254,0.999999999999999,-0.9909803631010806
779,1.997953873,1.06393799,1.398567711,2025-01-06 09:50:00,-0.9896434795378317,0.9999999999999988,-0.9896434784942912
780,1.998543345,1.053955421,1.398980342,2025-01-06 10:00:00,-0.9879776384397708,0.999999999999998,-0.9879776412557455
781,1.999032964,1.043967456,1.399323075,2025-01-06 10:10:00,-0.9858663347598221,0.9999999999999976,-0.9858663400828463
782,1.99942268,1.033975094,1.399595876,2025-01-06 10:20:00,-0.9831370167976655,0.999999999999997,-0.9831370236656904
783,1.999712454,1.023979335,1.399798718,2025-01-06 10:30:00,-0.9795257697207421,0.9999999999999966,-0.9795257769286271
784,1.999902259,1.013981178,1.399931581,2025-01-06 10:40:00,-0.9746134168190315,0.9999999999999951,-0.9746134200713262
785,1.999992073,1.003981623,1.399994451,2025-01-06 10:50:00,-0.9677038047552141,0.9999999999999951,-0.967703802168249
786,1.99998189,0.99398167,1.399987323,2025-01-06 11:00:00,-0.9575778620137767,0.9999999999999933,-0.9575778608384412
787,1.999871709,0.983982319,1.399910196,2025-01-06 11:10:00,-0.941960545407788,0.9999999999999903,-0.9419605322920949
788,1.999661541,0.973984569,1.399763079,2025-01-06 11:20:00,-0.9162718229668884,0.9999999999999861,-0.9162718139000251
789,1.999351409,0.963989421,1.399545986,2025-01-06 11:30:00,-0.8704532245639183,0.9999999999999772,-0.8704531872556223
790,1.998941342,0.953997874,1.399258939,2025-01-06 11:40:00,-0.78048345562063,0.9999999999999586,-0.7804833698597037
791,1.998431382,0.944010928,1.398901967,2025-01-06 11:50:00,-0.5885729011903643,0.9999999999999241,-0.5885727320085142
792,1.997821579,0.93402958,1.398475105,2025-01-06 12:00:00,-0.20303215070798267,0.9999999999998976,-0.20303186763441072
793,1.997111995,0.924054829,1.397978397,2025-01-06 12:10:00,0.2990684123916984,0.9999999999998832,0.2990685883683129
794,1.996302701,0.914087672,1.397411891,2025-01-06 12:20:00,0.6405096549058332,0.9999999999999257,0.6405098274323814
795,1.995393777,0.904129107,1.396775644,2025-01-06 12:30:00,0.8044729305435387,0.9999999999999634,0.8044729964004621
796,1.994385315,0.894180128,1.396069721,2025-01-06 12:40:00,0.8822610603793946,0.9999999999999778,0.8822610963295234
797,1.993277415,0.884241732,1.395294191,2025-01-06 12:50:00,0.9226847334922504,0.9999999999999852,0.9226847576912645
798,1.992070188,0.874314911,1.394449132,2025-01-06 13:00:00,0.9457585879988116,0.9999999999999907,0.9457585921304033
799,1.990763755,0.864400659,1.393534629,2025-01-06 13:10:00,0.9599892080858647,0.9999999999999931,0.9599892126828099
800,1.989358247,0.854499966,1.392550773,2025-01-06 13:20:00,0.9693215675469392,0.9999999999999929,0.9693215640822728
801,1.987853803,0.844613824,1.391497662,2025-01-06 13:30:00,0.9757477340690135,0.9999999999999932,0.975747723191602
802,1.986250575,0.834743219,1.390375402,2025-01-06 13:40:00,0.9803501438737996,0.9999999999999923,0.9803501307492707
803,1.984548723,0.824889141,1.389184106,2025-01-06 13:50:00,0.9837541065824222,0.9999999999999936,0.9837540905537984
804,1.982748416,0.815052573,1.387923891,2025-01-06 14:00:00,0.9863398123798391,0.9999999999999951,0.986339799327578
805,1.980849836,0.8052345,1.386594885,2025-01-06 14:10:00,0.9883486102540904,0.9999999999999966,0.9883486016770151
806,1.978853171,0.795435903,1.38519722,2025-01-06 14:20:00,0.98993938912731,0.9999999999999973,0.9899393872218419
807,1.976758622,0.785657763,1.383731035,2025-01-06 14:30:00,0.9912200915293481,0.9999999999999983,0.991220092489794
808,1.974566398,0.775901057,1.382196478,2025-01-06 14:40:00,0.9922660524941652,0.9999999999999986,0.9922660523817989
809,1.972276718,0.76616676,1.380593702,2025-01-06 14:50:00,0.9931311088744615,0.9999999999999988,0.9931311090327787
810,1.969889811,0.756455846,1.378922868,2025-01-06 15:00:00,0.9938545452352736,0.9999999999999984,0.993854548754922
811,1.967405916,0.746769287,1.377184141,2025-01-06 15:10:00,0.9944655544588659,0.9999999999999982,0.9944655577414294
812,1.964825281,0.73710805,1.375377697,2025-01-06 15:20:00,0.9949861933969072,0.9999999999999984,0.994986196989841
813,1.962148164,0.727473103,1.373503715,2025-01-06 15:30:00,0.9954333709072405,0.9999999999999986,0.9954333740178658
814,1.959374834,0.717865408,1.371562384,2025-01-06 15:40:00,0.9958202254292765,0.9999999999999989,0.9958202272244524
815,1.956505567,0.708285926,1.369553897,2025-01-06 15:50:00,0.9961570842670769,0.9999999999999992,0.9961570851059165
816,1.95354065,0.698735615,1.367478455,2025-01-06 16:00:00,0.9964521599373605,0.9999999999999993,0.9964521600037741
817,1.950480379,0.689215431,1.365336266,2025-01-06 16:10:00,0.9967120430183326,0.9999999999999992,0.9967120440802878
818,1.947325062,0.679726325,1.363127543,2025-01-06 16:20:00,0.99694207700513,0.9999999999999989,0.9969420767455892
819,1.944075013,0.670269245,1.360852509,2025-01-06 16:30:00,0.9971466275260691,0.999999999999999,0.9971466268706779
820,1.940730557,0.660845139,1.35851139,2025-01-06 16:40:00,0.9973292875854101,0.9999999999999992,0.9973292869201164
821,1.937292028,0.651454948,1.35610442,2025-01-06 16:50:00,0.9974930392239482,0.9999999999999992,0.9974930380951237
822,1.933759772,0.642099611,1.35363184,2025-01-06 17:00:00,0.9976403732310503,0.9999999999999994,0.9976403716900484
823,1.93013414,0.632780064,1.351093898,2025-01-06 17:10:00,0.9977733807151726,0.9999999999999992,0.9977733797746622
824,1.926415495,0.623497238,1.348490847,2025-01-06 17:20:00,0.9978938296353121,0.9999999999999997,0.9978938299101587
825,1.92260421,0.614252063,1.345822947,2025-01-06 17:30:00,0.9980032226593316,0.9999999999999993,0.9980032226665899
826,1.918700665,0.605045461,1.343090466,2025-01-06 17:40:00,0.9981028428863578,0.9999999999999993,0.9981028435498811
827,1.914705251,0.595878355,1.340293676,2025-01-06 17:50:00,0.9981937911445586,0.9999999999999996,0.9981937917062538
828,1.910618367,0.586751661,1.337432857,2025-01-06 18:00:00,0.9982770166711645,0.9999999999999993,0.9982770170095421
829,1.906440422,0.577666292,1.334508295,2025-01-06 18:10:00,0.9983533401526641,0.9999999999999993,0.9983533399694826
830,1.902171834,0.568623155,1.331520284,2025-01-06 18:20:00,0.9984234758557702,0.9999999999999996,0.998423475761706
831,1.897813029,0.559623156,1.32846912,2025-01-06 18:30:00,0.9984880460742636,0.9999999999999994,0.9984880458420293
832,1.893364444,0.550667194,1.325355111,2025-01-06 18:40:00,0.998547596844051,0.9999999999999996,0.9985475962751633
833,1.888826523,0.541756165,1.322178566,2025-01-06 18:50:00,0.9986026060560486,0.9999999999999997,0.9986026057205409
834,1.88419972,0.53289096,1.318939804,2025-01-06 19:00:00,0.998653495319091,0.9999999999999998,0.9986534951713837
835,1.879484498,0.524072465,1.315639148,2025-01-06 19:10:00,0.9987006378661953,0.9999999999999999,0.9987006375127981
836,1.874681328,0.515301563,1.312276929,2025-01-06 19:20:00,0.9987443640707038,1.0,0.9987443634355404
837,1.86979069,0.50657913,1.308853483,2025-01-06 19:30:00,0.9987849666570581,0.9999999999999999,0.998784966617008
838,1.864813075,0.497906039,1.305369152,2025-01-06 19:40:00,0.9988227078091562,0.9999999999999999,0.9988227079179786
839,1.859748978,0.489283157,1.301824285,2025-01-06 19:50:00,0.9988578203924369,0.9999999999999997,0.9988578207687496
840,1.854598908,0.480711346,1.298219236,2025-01-06 20:00:00,0.9988905136047374,0.9999999999999998,0.9988905143422497
841,1.849363379,0.472191463,1.294554365,2025-01-06 20:10:00,0.9989209745088891,0.9999999999999997,0.9989209749174173
842,1.844042913,0.463724361,1.290830039,2025-01-06 20:20:00,0.998949370711587,0.9999999999999997,0.9989493709354342
843,1.838638044,0.455310887,1.287046631,2025-01-06 20:30:00,0.9989758538067044,0.9999999999999997,0.9989758540042595
844,1.833149313,0.44695188,1.283204519,2025-01-06 20:40:00,0.9990005608766388,0.9999999999999999,0.9990005611324124
845,1.827577266,0.438648178,1.279304087,2025-01-06 20:50:00,0.9990236141137943,0.9999999999999998,0.9990236144690556
846,1.821922463,0.430400611,1.275345724,2025-01-06 21:00:00,0.9990451254811448,0.9999999999999996,0.9990451257095619
847,1.816185469,0.422210003,1.271329828,2025-01-06 21:10:00,0.9990651957275863,0.9999999999999998,0.9990651955723631
848,1.810366856,0.414077173,1.267256799,2025-01-06 21:20:00,0.9990839159882383,0.9999999999999993,0.9990839156468084
849,1.804467207,0.406002936,1.263127045,2025-01-06 21:30:00,0.9991013689588859,0.9999999999999998,0.9991013685110977
850,1.798487113,0.397988097,1.258940979,2025-01-06 21:40:00,0.9991176301069516,0.9999999999999996,0.9991176297480375
851,1.79242717,0.39003346,1.254699019,2025-01-06 21:50:00,0.9991327673553657,0.9999999999999996,0.9991327672079557
852,1.786287985,0.382139818,1.25040159,2025-01-06 22:00:00,0.9991468430682362,0.9999999999999996,0.9991468430884956
853,1.780070172,0.374307962,1.246049121,2025-01-06 22:10:00,0.9991599131986104,0.9999999999999998,0.9991599135704979
854,1.773774353,0.366538675,1.241642047,2025-01-06 22:20:00,0.99917202929216,0.9999999999999998,0.9991720294387421
855,1.767401157,0.358832733,1.23718081,2025-01-06 22:30:00,0.9991832374641733,0.9999999999999998,0.9991832374312515
856,1.760951221,0.351190907,1.232665855,2025-01-06 22:40:00,0.999193579513444,0.9999999999999997,0.9991935796019094
857,1.754425191,0.343613962,1.228097634,2025-01-06 22:50:00,0.9992030939721799,0.9999999999999998,0.9992030941247655
858,1.747823719,0.336102655,1.223476604,2025-01-06 23:00:00,0.9992118153544394,0.9999999999999998,0.9992118155607896
859,1.741147466,0.328657737,1.218803226,2025-01-06 23:10:00,0.9992197743572969,0.9999999999999997,0.9992197744344278
860,1.734397098,0.321279953,1.214077969,2025-01-06 23:20:00,0.9992269991166692,1.0,0.9992269989490475
861,1.727573291,0.31397004,1.209301304,2025-01-06 23:30:00,0.9992335145860547,0.9999999999999998,0.9992335143827137
862,1.720676727,0.306728729,1.204473709,2025-01-06 23:40:00,0.9992393427832974,0.9999999999999998,0.9992393425865
863,1.713708097,0.299556745,1.199595668,2025-01-06 23:50:00,0.999244503583339,1.0,0.9992445034247819
864,1.706668096,0.292454805,1.194667667,2025-01-07 00:00:00,0.9992490142096754,1.0,0.9992490139703737
865,1.699557429,0.285423619,1.1896902,2025-01-07 00:10:00,0.9992528891728945,1.0,0.9992528889578157
866,1.692376806,0.27846389,1.184663764,2025-01-07 00:20:00,0.9992561414726964,0.9999999999999997,0.9992561413539467
867,1.685126947,0.271576314,1.179588863,2025-01-07 00:30:00,0.9992587817503095,0.9999999999999999,0.9992587816780176
868,1.677808575,0.264761579,1.174466003,2025-01-07 00:40:00,0.9992608185607658,0.9999999999999999,0.9992608185508879
869,1.670422424,0.258020368,1.169295697,2025-01-07 00:50:00,0.9992622585356826,0.9999999999999999,0.9992622586643504
870,1.66296923,0.251353354,1.164078461,2025-01-07 01:00:00,0.9992631060258029,1.0,0.9992631062009225
871,1.65544974,0.244761205,1.158814818,2025-01-07 01:10:00,0.9992633637368875,1.0,0.9992633639107227
872,1.647864706,0.238244578,1.153505294,2025-01-07 01:20:00,0.9992630328430158,0.9999999999999999,0.9992630329664903
873,1.640214886,0.231804126,1.14815042,2025-01-07 01:30:00,0.999262112233612,0.9999999999999997,0.9992621121853231
874,1.632501045,0.225440494,1.142750731,2025-01-07 01:40:00,0.9992605985576183,0.9999999999999997,0.9992605985200712
875,1.624723954,0.219154316,1.137306768,2025-01-07 01:50:00,0.9992584873684623,1.0,0.9992584873695819
876,1.616884391,0.212946223,1.131819074,2025-01-07 02:00:00,0.9992557715637536,1.0,0.9992557715917345
877,1.608983141,0.206816834,1.126288198,2025-01-07 02:10:00,0.999252442621238,1.0,0.9992524424705169
878,1.601020992,0.200766763,1.120714695,2025-01-07 02:20:00,0.9992484892654961,1.0,0.9992484892520629
879,1.592998742,0.194796615,1.11509912,2025-01-07 02:30:00,0.9992438987739407,0.9999999999999997,0.9992438989131606
880,1.584917193,0.188906986,1.109442035,2025-01-07 02:40:00,0.9992386561432858,1.0,0.9992386562885148
881,1.576777152,0.183098466,1.103744007,2025-01-07 02:50:00,0.9992327438210359,0.9999999999999999,0.9992327441306542
882,1.568579435,0.177371635,1.098005604,2025-01-07 03:00:00,0.9992261419687436,0.9999999999999997,0.9992261421080483
883,1.560324859,0.171727067,1.092227401,2025-01-07 03:10:00,0.9992188275545043,1.0,0.9992188274928563
884,1.552014252,0.166165325,1.086409976,2025-01-07 03:20:00,0.9992107754979989,1.0,0.9992107752877967
885,1.543648444,0.160686966,1.080553911,2025-01-07 03:30:00,0.9992019575790722,0.9999999999999996,0.9992019574128331
886,1.535228271,0.155292537,1.07465979,2025-01-07 03:40:00,0.9991923425691686,0.9999999999999999,0.999192342441433
887,1.526754576,0.149982579,1.068728203,2025-01-07 03:50:00,0.9991818950946622,0.9999999999999998,0.9991818949356261
888,1.518228206,0.144757621,1.062759744,2025-01-07 04:00:00,0.9991705767961899,0.9999999999999998,0.9991705766441893
889,1.509650013,0.139618187,1.056755009,2025-01-07 04:10:00,0.9991583451055902,0.9999999999999999,0.9991583451097801
890,1.501020856,0.134564791,1.0507146,2025-01-07 04:20:00,0.9991451528099466,0.9999999999999999,0.9991451530009499
891,1.492341598,0.129597937,1.044639118,2025-01-07 04:30:00,0.9991309487628398,0.9999999999999999,0.9991309487443593
892,1.483613105,0.124718123,1.038529174,2025-01-07 04:40:00,0.9991156752778515,0.9999999999999999,0.9991156756029912
893,1.474836252,0.119925836,1.032385376,2025-01-07 04:50:00,0.9990992701944014,1.0,0.9990992703242254
894,1.466011915,0.115221556,1.026208341,2025-01-07 05:00:00,0.9990816642564688,0.9999999999999998,0.9990816643531619
895,1.457140978,0.110605753,1.019998685,2025-01-07 05:10:00,0.9990627813207661,0.9999999999999999,0.9990627814695668
896,1.448224327,0.106078889,1.013757029,2025-01-07 05:20:00,0.9990425376528578,0.9999999999999999,0.9990425375550938
897,1.439262854,0.101641416,1.007483998,2025-01-07 05:30:00,0.9990208405503023,1.0,0.9990208404952503
898,1.430257455,0.097293778,1.001180218,2025-01-07 05:40:00,0.9989975885117941,1.0,0.9989975883355169
899,1.42120903,0.09303641,0.994846321,2025-01-07 05:50:00,0.9989726683356295,1.0,0.9989726682620274
900,1.412118485,0.088869738,0.98848294,2025-01-07 06:00:00,0.9989459553582711,0.9999999999999998,0.9989459553585601
901,1.402986729,0.084794178,0.98209071,2025-01-07 06:10:00,0.9989173114772936,0.9999999999999998,0.9989173112975077
902,1.393814674,0.080810138,0.975670272,2025-01-07 06:20:00,0.9988865834576707,0.9999999999999998,0.9988865833712982
903,1.384603238,0.076918016,0.969222267,2025-01-07 06:30:00,0.9988536006607097,0.9999999999999998,0.9988536007280089
904,1.375353342,0.073118201,0.962747339,2025-01-07 06:40:00,0.9988181737454985,0.9999999999999998,0.9988181737666714
905,1.366065911,0.069411074,0.956246138,2025-01-07 06:50:00,0.9987800909627732,0.9999999999999999,0.9987800908662094
906,1.356741874,0.065797005,0.949719311,2025-01-07 07:00:00,0.9987391153618154,0.9999999999999999,0.9987391152627941
907,1.347382162,0.062276356,0.943167514,2025-01-07 07:10:00,0.9986949819083174,0.9999999999999997,0.9986949819136869
908,1.337987713,0.058849478,0.936591399,2025-01-07 07:20:00,0.9986473929962053,1.0,0.9986473931470714
909,1.328559466,0.055516714,0.929991626,2025-01-07 07:30:00,0.9985960138518977,0.9999999999999998,0.9985960138893212
910,1.319098362,0.052278398,0.923368854,2025-01-07 07:40:00,0.9985404653722878,0.9999999999999999,0.9985404654868965
911,1.309605349,0.049134853,0.916723745,2025-01-07 07:50:00,0.9984803197000772,1.0,0.9984803199173642
912,1.300081376,0.046086394,0.910056963,2025-01-07 08:00:00,0.9984150901439578,0.9999999999999999,0.9984150901358307
913,1.290527395,0.043133326,0.903369177,2025-01-07 08:10:00,0.9983442223278467,1.0,0.9983442225330637
914,1.280944362,0.040275943,0.896661053,2025-01-07 08:20:00,0.9982670837899104,1.0,0.9982670838304544
915,1.271333234,0.037514532,0.889933264,2025-01-07 08:30:00,0.9981829479806861,1.0,0.9981829478849122
916,1.261694973,0.034849369,0.883186481,2025-01-07 08:40:00,0.9980909784506046,1.0,0.9980909783786523
917,1.252030543,0.03228072,0.87642138,2025-01-07 08:50:00,0.9979902093175134,0.9999999999999999,0.997990209144422
918,1.24234091,0.029808842,0.869638637,2025-01-07 09:00:00,0.9978795187055332,1.0,0.9978795183755371
919,1.232627043,0.027433982,0.86283893,2025-01-07 09:10:00,0.9977575983772468,1.0,0.997757598149149
920,1.222889914,0.025156379,0.85602294,2025-01-07 09:20:00,0.9976229153530229,0.9999999999999999,0.9976229151026592
921,1.213130496,0.022976258,0.849191347,2025-01-07 09:30:00,0.9974736659613516,0.9999999999999999,0.9974736660031215
922,1.203349765,0.02089384,0.842344835,2025-01-07 09:40:00,0.9973077127333699,0.9999999999999999,0.9973077125274481
923,1.193548699,0.018909331,0.835484089,2025-01-07 09:50:00,0.9971225106928547,1.0,0.9971225106099836
924,1.183728279,0.01702293,0.828609795,2025-01-07 10:00:00,0.9969150092407771,1.0,0.9969150094046488
925,1.173889485,0.015234827,0.82172264,2025-01-07 10:10:00,0.9966815267828396,0.9999999999999999,0.996681527157646
926,1.164033303,0.013545199,0.814823312,2025-01-07 10:20:00,0.9964175901354968,1.0,0.9964175902816126
927,1.154160718,0.011954215,0.807912503,2025-01-07 10:30:00,0.9961177197697472,1.0,0.9961177202128563
928,1.144272717,0.010462036,0.800990902,2025-01-07 10:40:00,0.9957751435498008,0.9999999999999998,0.9957751437583842
929,1.134370289,0.009068809,0.794059202,2025-01-07 10:50:00,0.9953814182909376,1.0,0.9953814184851695
930,1.124454424,0.007774675,0.787118096,2025-01-07 11:00:00,0.9949259078603334,0.9999999999999996,0.9949259075877522
931,1.114526113,0.006579762,0.780168279,2025-01-07 11:10:00,0.9943950682303385,0.9999999999999998,0.9943950680258578
932,1.10458635,0.00548419,0.773210445,2025-01-07 11:20:00,0.9937714365858688,1.0,0.9937714364989193
933,1.094636128,0.00448807,0.76624529,2025-01-07 11:30:00,0.993032192239103,1.0,0.9930321923789064
934,1.084676443,0.003591499,0.75927351,2025-01-07 11:40:00,0.992147076518369,1.0,0.9921470765959414
935,1.07470829,0.002794569,0.752295803,2025-01-07 11:50:00,0.9910752827860966,1.0,0.991075282617996
936,1.064732667,0.002097359,0.745312867,2025-01-07 12:00:00,0.9897607428232937,1.0,0.9897607426742523
937,1.05475057,0.001499937,0.738325399,2025-01-07 12:10:00,0.9881247990623373,1.0,0.9881247991430552
938,1.044762998,0.001002365,0.731334099,2025-01-07 12:20:00,0.9860543798668832,1.0,0.9860543804271072
939,1.03477095,0.000604692,0.724339665,2025-01-07 12:30:00,0.9833824344966847,0.9999999999999998,0.983382435301846
940,1.024775425,0.000306958,0.717342798,2025-01-07 12:40:00,0.9798541673339728,1.0,0.9798541680147133
941,1.014777423,0.000109192,0.710344196,2025-01-07 12:50:00,0.9750661779699329,1.0,0.975066178352951
942,1.004777943,1.14144e-05,0.70334456,2025-01-07 13:00:00,0.9683510933697974,1.0,0.968351092759248
943,0.994777985,1.36348e-05,0.696344589,2025-01-07 13:10:00,0.9585455708877569,1.0,0.9585455688894909
944,0.984778549,0.000115853,0.689344984,2025-01-07 13:20:00,0.9434904827107683,1.0,0.943490480154996
945,0.974780635,0.000318059,0.682346444,2025-01-07 13:30:00,0.9188673124031167,0.9999999999999998,0.9188673103664867
